LINK-DIR,DATE-TIME,EPOCH-60MIN,LENGTH,COUNT,MEAN
1212846345F,28/04/2018 11:00,11,64,47,95.5
1212846345F,28/04/2018 12:00,12,64,44,93.5
1212846345F,28/04/2018 13:00,13,64,41,92.9
1212846345F,28/04/2018 14:00,14,64,26,92.5
1212846345F,28/04/2018 15:00,15,64,22,94.7
1212846345F,28/04/2018 16:00,16,64,26,94.9
1212846345F,28/04/2018 17:00,17,64,13,95.4
1212846345F,28/04/2018 18:00,18,64,5,95.6
1212846345F,28/04/2018 19:00,19,64,3,90.7
1212846345F,28/04/2018 20:00,20,64,8,98.5
1212846345F,28/04/2018 21:00,21,64,6,97.3
1212846345F,28/04/2018 22:00,22,64,1,101
1212846345F,28/04/2018 23:00,23,64,9,92.3
1212846345F,29/04/2018 0:00,0,64,2,103
1212846345F,29/04/2018 1:00,1,64,9,94
1212846345F,29/04/2018 3:00,3,64,1,85
1212846345F,29/04/2018 4:00,4,64,2,93
1212846345F,29/04/2018 5:00,5,64,3,92.7
1212846345F,29/04/2018 6:00,6,64,8,100
1212846345F,29/04/2018 7:00,7,64,5,93.4
1212846345F,29/04/2018 8:00,8,64,21,95.9
1212846345F,29/04/2018 9:00,9,64,31,94.5
1212846345F,29/04/2018 10:00,10,64,26,95.7
1212846345F,29/04/2018 11:00,11,64,32,91.5
1212846345F,29/04/2018 12:00,12,64,31,96.5
1212846345F,29/04/2018 13:00,13,64,29,96.4
1212846345F,29/04/2018 14:00,14,64,27,96.3
1212846345F,29/04/2018 15:00,15,64,33,96.4
1212846345F,29/04/2018 16:00,16,64,27,93.4
1212846345F,29/04/2018 17:00,17,64,23,94.5
1212846345F,29/04/2018 18:00,18,64,10,96.7
1212846345F,29/04/2018 19:00,19,64,2,96
1212846345F,29/04/2018 20:00,20,64,12,93.2
1212846345F,29/04/2018 21:00,21,64,6,100.5
1212846345F,29/04/2018 22:00,22,64,3,94.3
1212846345F,29/04/2018 23:00,23,64,7,87.1
1212846345F,30/04/2018 0:00,0,64,3,91.3
1212846345F,30/04/2018 1:00,1,64,5,95.8
1212846345F,30/04/2018 2:00,2,64,5,98
1212846345F,30/04/2018 3:00,3,64,13,93.3
1212846345F,30/04/2018 4:00,4,64,20,97.5
1212846345F,30/04/2018 5:00,5,64,28,95.5
1212846345F,30/04/2018 6:00,6,64,76,94.9
1212846345F,30/04/2018 7:00,7,64,62,93.7
1212846345F,30/04/2018 8:00,8,64,49,95.4
1212846345F,30/04/2018 9:00,9,64,73,94.4
1212846345F,30/04/2018 10:00,10,64,63,94.2
1212846345F,30/04/2018 11:00,11,64,61,95.5
1212846345F,30/04/2018 12:00,12,64,70,94.7
1212846345F,30/04/2018 13:00,13,64,56,92.2
1212846345F,30/04/2018 14:00,14,64,64,91.8
1212846345F,30/04/2018 15:00,15,64,71,69
1212846345F,30/04/2018 16:00,16,64,69,59.9
1212846345F,30/04/2018 17:00,17,64,53,58.5
1212846345F,30/04/2018 18:00,18,64,41,49
1212846345F,30/04/2018 19:00,19,64,7,95.4
1212846345F,30/04/2018 20:00,20,64,11,92.6
1212846345F,30/04/2018 21:00,21,64,5,97.6
1212846345F,30/04/2018 22:00,22,64,11,91.8
1212846345F,30/04/2018 23:00,23,64,7,95.7
1212846345F,1/05/2018 10:00,10,64,77,93.4
1212846345F,1/05/2018 11:00,11,64,75,93.5
1212846345F,1/05/2018 12:00,12,64,57,94.1
1212846345F,1/05/2018 13:00,13,64,75,94.5
1212846345F,1/05/2018 14:00,14,64,80,91.6
1212846345F,1/05/2018 15:00,15,64,91,90.5
1212846345F,1/05/2018 16:00,16,64,51,79.6
1212846345F,1/05/2018 17:00,17,64,24,88
1212846345F,1/05/2018 18:00,18,64,56,66.8
1212846345F,1/05/2018 19:00,19,64,16,96.1
1212846345F,1/05/2018 20:00,20,64,11,99.3
1212846345F,1/05/2018 21:00,21,64,10,97.1
1212846345F,1/05/2018 22:00,22,64,10,93.8
1212846345F,1/05/2018 23:00,23,64,4,95.2
1212846345F,2/05/2018 0:00,0,64,5,93.2
1212846345F,2/05/2018 1:00,1,64,7,96.4
1212846345F,2/05/2018 2:00,2,64,10,94.4
1212846345F,2/05/2018 3:00,3,64,10,93
1212846345F,2/05/2018 4:00,4,64,7,95
1212846345F,2/05/2018 5:00,5,64,28,91.1
1212846345F,2/05/2018 6:00,6,64,67,95.9
1212846345F,2/05/2018 7:00,7,64,72,93.5
1212846345F,2/05/2018 8:00,8,64,66,93
1212846345F,2/05/2018 9:00,9,64,57,93.2
1212846345F,2/05/2018 10:00,10,64,54,93.5
1212846345F,2/05/2018 11:00,11,64,67,95
1212846345F,2/05/2018 12:00,12,64,60,93.8
1212846345F,2/05/2018 13:00,13,64,71,90.3
1212846345F,2/05/2018 14:00,14,64,72,92.2
1212846345F,2/05/2018 15:00,15,64,82,84.8
1212846345F,2/05/2018 16:00,16,64,63,72.6
1212846345F,2/05/2018 17:00,17,64,45,52.2
1212846345F,2/05/2018 18:00,18,64,32,57.7
1212846345F,2/05/2018 19:00,19,64,22,92.9
1212846345F,2/05/2018 20:00,20,64,9,97.3
1212846345F,2/05/2018 21:00,21,64,5,92.6
1212846345F,2/05/2018 22:00,22,64,8,91.4
1212846345F,2/05/2018 23:00,23,64,5,89
1212846345F,3/05/2018 0:00,0,64,7,92.4
1212846345F,3/05/2018 1:00,1,64,10,96.7
1212846345F,3/05/2018 2:00,2,64,5,92.8
1212846345F,3/05/2018 3:00,3,64,13,91.5
1212846345F,3/05/2018 4:00,4,64,9,95.1
1212846345F,3/05/2018 5:00,5,64,40,95
1212846345F,3/05/2018 6:00,6,64,49,94.7
1212846345F,3/05/2018 7:00,7,64,55,91.7
1212846345F,3/05/2018 8:00,8,64,45,93.2
1212846345F,3/05/2018 9:00,9,64,57,94.8
1212846345F,3/05/2018 10:00,10,64,49,93.4
1212846345F,3/05/2018 11:00,11,64,46,91.6
1212846345F,3/05/2018 12:00,12,64,62,93.8
1212846345F,3/05/2018 13:00,13,64,52,92.6
1212846345F,3/05/2018 14:00,14,64,62,92.3
1212846345F,3/05/2018 15:00,15,64,76,88.3
1212846345F,3/05/2018 16:00,16,64,47,86
1212846345F,3/05/2018 17:00,17,64,40,63.3
1212846345F,3/05/2018 18:00,18,64,45,68.8
1212846345F,3/05/2018 19:00,19,64,23,95.1
1212846345F,3/05/2018 20:00,20,64,18,90.4
1212846345F,3/05/2018 21:00,21,64,12,96.8
1212846345F,3/05/2018 22:00,22,64,10,87.8
1212846345F,3/05/2018 23:00,23,64,9,82.3
1212846345F,4/05/2018 0:00,0,64,3,84.3
1212846345F,4/05/2018 1:00,1,64,3,97.7
1212846345F,4/05/2018 2:00,2,64,8,86.8
1212846345F,4/05/2018 3:00,3,64,14,87.1
1212846345F,4/05/2018 4:00,4,64,12,97
1212846345F,4/05/2018 5:00,5,64,40,93.7
1212846345F,4/05/2018 6:00,6,64,51,93.4
1212846345F,4/05/2018 7:00,7,64,58,93.1
1212846345F,4/05/2018 8:00,8,64,37,93
1212846345F,4/05/2018 9:00,9,64,55,92.6
1212846345F,4/05/2018 10:00,10,64,66,91.8
1212846345F,4/05/2018 11:00,11,64,71,92.6
1212846345F,4/05/2018 12:00,12,64,53,89.5
1212846345F,4/05/2018 13:00,13,64,68,78.5
1212846345F,4/05/2018 14:00,14,64,53,86.8
1212846345F,4/05/2018 15:00,15,64,66,79.9
1212846345F,4/05/2018 16:00,16,64,70,55.6
1212846345F,4/05/2018 17:00,17,64,39,51.4
1212846345F,4/05/2018 18:00,18,64,43,55.9
1212846345F,4/05/2018 19:00,19,64,26,81.5
1212846345F,4/05/2018 20:00,20,64,26,95.2
1212846345F,4/05/2018 21:00,21,64,9,86.7
1212846345F,4/05/2018 22:00,22,64,10,93.8
1212846345F,4/05/2018 23:00,23,64,14,95.1
1212846345F,5/05/2018 0:00,0,64,2,94
1212846345F,5/05/2018 1:00,1,64,4,93
1212846345F,5/05/2018 2:00,2,64,5,95.4
1212846345F,5/05/2018 3:00,3,64,6,93.8
1212846345F,5/05/2018 4:00,4,64,2,98.5
1212846345F,5/05/2018 5:00,5,64,11,95.6
1212846345F,5/05/2018 6:00,6,64,21,97.5
1212846345F,5/05/2018 7:00,7,64,31,97.8
1212846345F,5/05/2018 8:00,8,64,45,94.4
1212846345F,5/05/2018 9:00,9,64,37,93
1212846345F,5/05/2018 10:00,10,64,45,85.7
1212846345F,5/05/2018 11:00,11,64,47,41.9
1212846345F,5/05/2018 12:00,12,64,54,40.7
1212846345F,5/05/2018 13:00,13,64,56,58.6
1212846345F,5/05/2018 14:00,14,64,31,93.3
1212846345F,5/05/2018 15:00,15,64,37,93.7
1212846345F,5/05/2018 16:00,16,64,31,92
1212846345F,5/05/2018 17:00,17,64,27,92.3
1212846345F,5/05/2018 18:00,18,64,19,95.3
1212846345F,5/05/2018 19:00,19,64,9,94
1212846345F,5/05/2018 20:00,20,64,9,98.8
1212846345F,5/05/2018 21:00,21,64,7,95.4
1212846345F,5/05/2018 22:00,22,64,7,92.9
1212846345F,5/05/2018 23:00,23,64,10,90.3
1212846345F,6/05/2018 0:00,0,64,5,102.8
1212846345F,6/05/2018 1:00,1,64,2,96
1212846345F,6/05/2018 3:00,3,64,1,101
1212846345F,6/05/2018 4:00,4,64,3,90.3
1212846345F,6/05/2018 5:00,5,64,3,89.3
1212846345F,6/05/2018 6:00,6,64,4,101
1212846345F,6/05/2018 7:00,7,64,11,101.1
1212846345F,6/05/2018 8:00,8,64,28,93.3
1212846345F,6/05/2018 9:00,9,64,29,97
1212846345F,6/05/2018 10:00,10,64,48,93.9
1212846345F,6/05/2018 11:00,11,64,27,94.3
1212846345F,6/05/2018 12:00,12,64,36,97
1212846345F,6/05/2018 13:00,13,64,21,97.7
1212846345F,6/05/2018 14:00,14,64,33,95.1
1212846345F,6/05/2018 15:00,15,64,20,94
1212846345F,6/05/2018 16:00,16,64,16,96.8
1212846345F,6/05/2018 17:00,17,64,21,95.5
1212846345F,6/05/2018 18:00,18,64,6,98
1212846345F,6/05/2018 19:00,19,64,5,99.2
1212846345F,6/05/2018 20:00,20,64,9,94.8
1212846345F,6/05/2018 21:00,21,64,7,95.3
1212846345F,6/05/2018 22:00,22,64,9,94.3
1212846345F,6/05/2018 23:00,23,64,5,96
1212846345F,7/05/2018 0:00,0,64,4,100
1212846345F,7/05/2018 2:00,2,64,1,99
1212846345F,7/05/2018 3:00,3,64,3,94
1212846345F,7/05/2018 4:00,4,64,2,98
1212846345F,7/05/2018 5:00,5,64,5,92.6
1212846345F,7/05/2018 6:00,6,64,9,94.9
1212846345F,7/05/2018 7:00,7,64,6,96
1212846345F,7/05/2018 8:00,8,64,11,99.4
1212846345F,7/05/2018 9:00,9,64,15,97.7
1212846345F,7/05/2018 10:00,10,64,22,96.3
1212846345F,7/05/2018 11:00,11,64,18,97.2
1212846345F,7/05/2018 12:00,12,64,18,96.2
1212846345F,7/05/2018 13:00,13,64,13,96.5
1212846345F,7/05/2018 14:00,14,64,10,91.9
1212846345F,7/05/2018 15:00,15,64,14,100
1212846345F,7/05/2018 16:00,16,64,13,96.8
1212846345F,7/05/2018 17:00,17,64,14,96.9
1212846345F,7/05/2018 18:00,18,64,14,96.3
1212846345F,7/05/2018 19:00,19,64,9,93.9
1212846345F,7/05/2018 20:00,20,64,9,95.2
1212846345F,7/05/2018 21:00,21,64,5,94.2
1212846345F,7/05/2018 22:00,22,64,3,106.3
1212846345F,7/05/2018 23:00,23,64,3,95
1212846345F,8/05/2018 0:00,0,64,5,100.8
1212846345F,8/05/2018 1:00,1,64,5,95
1212846345F,8/05/2018 2:00,2,64,3,93
1212846345F,8/05/2018 3:00,3,64,2,98.5
1212846345F,8/05/2018 4:00,4,64,11,97
1212846345F,8/05/2018 5:00,5,64,36,90.9
1212846345F,8/05/2018 6:00,6,64,61,93.7
1212846345F,8/05/2018 7:00,7,64,57,92.4
1212846345F,8/05/2018 8:00,8,64,42,91.6
1212846345F,8/05/2018 9:00,9,64,39,90.3
1212846345F,8/05/2018 10:00,10,64,54,86.4
1212846345F,8/05/2018 11:00,11,64,49,88.9
1212846345F,8/05/2018 12:00,12,64,44,90.5
1212846345F,8/05/2018 13:00,13,64,68,90.4
1212846345F,8/05/2018 14:00,14,64,61,87.6
1212846345F,8/05/2018 15:00,15,64,67,86.8
1212846345F,8/05/2018 16:00,16,64,47,59.1
1212846345F,8/05/2018 17:00,17,64,32,46.5
1212846345F,8/05/2018 18:00,18,64,26,64.3
1212846345F,8/05/2018 19:00,19,64,8,92.8
1212846345F,8/05/2018 20:00,20,64,7,96.6
1212846345F,8/05/2018 21:00,21,64,18,93.7
1212846345F,8/05/2018 22:00,22,64,3,93.3
1212846345F,8/05/2018 23:00,23,64,5,95.2
1212846345F,9/05/2018 0:00,0,64,1,101
1212846345F,9/05/2018 1:00,1,64,2,96
1212846345F,9/05/2018 2:00,2,64,15,96.1
1212846345F,9/05/2018 3:00,3,64,8,95.2
1212846345F,9/05/2018 4:00,4,64,3,100
1212846345F,9/05/2018 5:00,5,64,25,94.4
1212846345F,9/05/2018 6:00,6,64,54,94.3
1212846345F,9/05/2018 7:00,7,64,48,93.3
1212846345F,9/05/2018 8:00,8,64,47,93.8
1212846345F,9/05/2018 9:00,9,64,34,92.8
1212846345F,9/05/2018 10:00,10,64,37,94.8
1212846345F,9/05/2018 11:00,11,64,31,94.7
1212846345F,9/05/2018 12:00,12,64,48,95.8
1212846345F,9/05/2018 13:00,13,64,39,93.7
1212846345F,9/05/2018 14:00,14,64,62,92.1
1212846345F,9/05/2018 15:00,15,64,60,91
1212846345F,9/05/2018 16:00,16,64,51,81
1212846345F,9/05/2018 17:00,17,64,56,80.7
1212846345F,9/05/2018 18:00,18,64,35,82.5
1212846345F,9/05/2018 19:00,19,64,14,95.9
1212846345F,9/05/2018 20:00,20,64,8,93.1
1212846345F,9/05/2018 21:00,21,64,3,80.7
1212846345F,9/05/2018 22:00,22,64,10,64.4
1212846345F,9/05/2018 23:00,23,64,6,89.8
1212846345F,10/05/2018 0:00,0,64,5,95.6
1212846345F,10/05/2018 1:00,1,64,6,92.5
1212846345F,10/05/2018 2:00,2,64,14,92.7
1212846345F,10/05/2018 3:00,3,64,8,98.6
1212846345F,10/05/2018 4:00,4,64,17,95.2
1212846345F,10/05/2018 5:00,5,64,39,91.1
1212846345F,10/05/2018 6:00,6,64,57,94.1
1212846345F,10/05/2018 7:00,7,64,70,93.8
1212846345F,10/05/2018 8:00,8,64,37,92.8
1212846345F,10/05/2018 9:00,9,64,62,92.5
1212846345F,10/05/2018 10:00,10,64,34,94.6
1212846345F,10/05/2018 11:00,11,64,61,94.5
1212846345F,10/05/2018 12:00,12,64,52,93.3
1212846345F,10/05/2018 13:00,13,64,49,94.3
1212846345F,10/05/2018 14:00,14,64,63,92.1
1212846345F,10/05/2018 15:00,15,64,62,88.2
1212846345F,10/05/2018 16:00,16,64,64,68.2
1212846345F,10/05/2018 17:00,17,64,48,61.2
1212846345F,10/05/2018 18:00,18,64,43,72.9
1212846345F,10/05/2018 19:00,19,64,20,94.5
1212846345F,10/05/2018 20:00,20,64,11,93.6
1212846345F,10/05/2018 21:00,21,64,8,94.1
1212846345F,10/05/2018 22:00,22,64,7,93.1
1212846345F,10/05/2018 23:00,23,64,3,94.3
1212846345F,11/05/2018 0:00,0,64,5,96
1212846345F,11/05/2018 1:00,1,64,6,93.8
1212846345F,11/05/2018 2:00,2,64,4,98.5
1212846345F,11/05/2018 3:00,3,64,14,88.1
1212846345F,11/05/2018 4:00,4,64,24,94.9
1212846345F,11/05/2018 5:00,5,64,36,94.9
1212846345F,11/05/2018 6:00,6,64,59,94.1
1212846345F,11/05/2018 7:00,7,64,48,94.4
1212846345F,11/05/2018 8:00,8,64,43,93.9
1212846345F,11/05/2018 9:00,9,64,40,92.2
1212846345F,11/05/2018 10:00,10,64,51,93.3
1212846345F,11/05/2018 11:00,11,64,38,94.4
1212846345F,11/05/2018 12:00,12,64,59,92.8
1212846345F,11/05/2018 13:00,13,64,57,92.4
1212846345F,11/05/2018 14:00,14,64,65,75.5
1212846345F,11/05/2018 15:00,15,64,70,74.6
1212846345F,11/05/2018 16:00,16,64,46,84
1212846345F,11/05/2018 17:00,17,64,44,60.2
1212846345F,11/05/2018 18:00,18,64,18,63.2
1212846345F,11/05/2018 19:00,19,64,13,94.1
1212846345F,11/05/2018 20:00,20,64,8,95
1212846345F,11/05/2018 21:00,21,64,10,93.7
1212846345F,11/05/2018 22:00,22,64,5,95.2
1212846345F,11/05/2018 23:00,23,64,7,92.6
1212846345F,12/05/2018 0:00,0,64,5,80
1212846345F,12/05/2018 1:00,1,64,7,95
1212846345F,12/05/2018 2:00,2,64,11,96.3
1212846345F,12/05/2018 3:00,3,64,4,89.2
1212846345F,12/05/2018 4:00,4,64,5,91.8
1212846345F,12/05/2018 5:00,5,64,16,94.8
1212846345F,12/05/2018 6:00,6,64,20,93.8
1212846345F,12/05/2018 7:00,7,64,16,92.6
1212846345F,12/05/2018 8:00,8,64,19,97.7
1212846345F,12/05/2018 9:00,9,64,14,91.4
1212846345F,12/05/2018 10:00,10,64,23,90.4
1212846345F,12/05/2018 11:00,11,64,18,88.8
1212846345F,12/05/2018 12:00,12,64,18,94.1
1212846345F,12/05/2018 13:00,13,64,19,92.8
1212846345F,12/05/2018 14:00,14,64,19,91.7
1212846345F,12/05/2018 15:00,15,64,13,93.8
1212846345F,12/05/2018 16:00,16,64,8,93.1
1212846345F,12/05/2018 17:00,17,64,10,92
1212846345F,12/05/2018 18:00,18,64,10,93.7
1212846345F,12/05/2018 19:00,19,64,9,98
1212846345F,12/05/2018 20:00,20,64,3,98
1212846345F,12/05/2018 21:00,21,64,4,100.2
1212846345F,12/05/2018 22:00,22,64,1,88
1212846345F,13/05/2018 0:00,0,64,3,89
1212846345F,13/05/2018 1:00,1,64,4,98.5
1212846345F,13/05/2018 2:00,2,64,2,86.5
1212846345F,13/05/2018 4:00,4,64,3,98
1212846345F,13/05/2018 5:00,5,64,1,96
1212846345F,13/05/2018 6:00,6,64,4,101.5
1212846345F,13/05/2018 7:00,7,64,4,96.8
1212846345F,13/05/2018 8:00,8,64,5,91.2
1212846345F,13/05/2018 9:00,9,64,9,95.1
1212846345F,13/05/2018 10:00,10,64,15,94.5
1212846345F,13/05/2018 11:00,11,64,11,90.4
1212846345F,13/05/2018 12:00,12,64,10,94.8
1212846345F,13/05/2018 13:00,13,64,11,96.5
1212846345F,13/05/2018 14:00,14,64,13,93.2
1212846345F,13/05/2018 15:00,15,64,5,89.4
1212846345F,13/05/2018 16:00,16,64,10,92.9
1212846345F,13/05/2018 17:00,17,64,12,88.5
1212846345F,13/05/2018 18:00,18,64,12,95.8
1212846345F,13/05/2018 19:00,19,64,6,95.3
1212846345F,13/05/2018 20:00,20,64,9,96.6
1212846345F,13/05/2018 21:00,21,64,3,94.3
1212846345F,13/05/2018 22:00,22,64,6,90.3
1212846345F,13/05/2018 23:00,23,64,4,85.2
1212846345F,14/05/2018 0:00,0,64,4,91.2
1212846345F,14/05/2018 1:00,1,64,6,95.3
1212846345F,14/05/2018 2:00,2,64,5,94.6
1212846345F,14/05/2018 3:00,3,64,6,92.5
1212846345F,14/05/2018 4:00,4,64,11,96.7
1212846345F,14/05/2018 5:00,5,64,31,94.1
1212846345F,14/05/2018 6:00,6,64,55,94.7
1212846345F,14/05/2018 7:00,7,64,52,94.1
1212846345F,14/05/2018 8:00,8,64,46,92
1212846345F,14/05/2018 9:00,9,64,44,91
1212846345F,14/05/2018 10:00,10,64,43,93.9
1212846345F,14/05/2018 11:00,11,64,48,95.1
1212846345F,14/05/2018 12:00,12,64,56,94.9
1212846345F,14/05/2018 13:00,13,64,32,94.8
1212846345F,14/05/2018 14:00,14,64,62,93.5
1212846345F,14/05/2018 15:00,15,64,77,89.5
1212846345F,14/05/2018 16:00,16,64,42,70.8
1212846345F,14/05/2018 17:00,17,64,54,63.7
1212846345F,14/05/2018 18:00,18,64,28,84
1212846345F,14/05/2018 19:00,19,64,9,95.9
1212846345F,14/05/2018 20:00,20,64,8,93.9
1212846345F,14/05/2018 21:00,21,64,7,95.1
1212846345F,14/05/2018 22:00,22,64,4,93.5
1212846345F,14/05/2018 23:00,23,64,5,91.8
1212846345F,15/05/2018 0:00,0,64,7,97.6
1212846345F,15/05/2018 1:00,1,64,8,91.2
1212846345F,15/05/2018 2:00,2,64,7,92.6
1212846345F,15/05/2018 3:00,3,64,8,91.1
1212846345F,15/05/2018 4:00,4,64,12,96
1212846345F,15/05/2018 5:00,5,64,39,94.6
1212846345F,15/05/2018 6:00,6,64,56,94.4
1212846345F,15/05/2018 7:00,7,64,54,93.3
1212846345F,15/05/2018 8:00,8,64,55,94.7
1212846345F,15/05/2018 9:00,9,64,51,94.5
1212846345F,15/05/2018 10:00,10,64,29,95.5
1212846345F,15/05/2018 11:00,11,64,44,94.9
1212846345F,15/05/2018 12:00,12,64,55,95.4
1212846345F,15/05/2018 13:00,13,64,41,90.7
1212846345F,15/05/2018 14:00,14,64,57,93.3
1212846345F,15/05/2018 15:00,15,64,77,89.2
1212846345F,15/05/2018 16:00,16,64,63,78.1
1212846345F,15/05/2018 17:00,17,64,45,60.4
1212846345F,15/05/2018 18:00,18,64,27,84.2
1212846345F,15/05/2018 19:00,19,64,14,90.4
1212846345F,15/05/2018 20:00,20,64,12,91.3
1212846345F,15/05/2018 21:00,21,64,6,93.3
1212846345F,15/05/2018 22:00,22,64,10,92
1212846345F,15/05/2018 23:00,23,64,9,89.6
1212846345F,16/05/2018 0:00,0,64,6,95.5
1212846345F,16/05/2018 1:00,1,64,12,90.6
1212846345F,16/05/2018 2:00,2,64,10,92.4
1212846345F,16/05/2018 3:00,3,64,5,96.2
1212846345F,16/05/2018 4:00,4,64,12,93.9
1212846345F,16/05/2018 5:00,5,64,43,96.4
1212846345F,16/05/2018 6:00,6,64,66,93.8
1212846345F,16/05/2018 7:00,7,64,57,94.4
1212846345F,16/05/2018 8:00,8,64,44,93.2
1212846345F,16/05/2018 9:00,9,64,49,95.1
1212846345F,16/05/2018 10:00,10,64,47,93.3
1212846345F,16/05/2018 11:00,11,64,40,94.3
1212846345F,16/05/2018 12:00,12,64,45,94.4
1212846345F,16/05/2018 13:00,13,64,47,95
1212846345F,16/05/2018 14:00,14,64,52,90.7
1212846345F,16/05/2018 15:00,15,64,61,90.9
1212846345F,16/05/2018 16:00,16,64,63,83.4
1212846345F,16/05/2018 17:00,17,64,44,55.2
1212846345F,16/05/2018 18:00,18,64,25,81.2
1212846345F,16/05/2018 19:00,19,64,19,93.6
1212846345F,16/05/2018 20:00,20,64,10,94.6
1212846345F,16/05/2018 21:00,21,64,8,97.1
1212846345F,16/05/2018 22:00,22,64,3,95
1212846345F,16/05/2018 23:00,23,64,8,98.6
1212846345F,17/05/2018 0:00,0,64,10,92.1
1212846345F,17/05/2018 1:00,1,64,8,95.4
1212846345F,17/05/2018 2:00,2,64,6,95.7
1212846345F,17/05/2018 3:00,3,64,12,96
1212846345F,17/05/2018 4:00,4,64,22,94.9
1212846345F,17/05/2018 5:00,5,64,31,96.2
1212846345F,17/05/2018 6:00,6,64,39,93.9
1212846345F,17/05/2018 7:00,7,64,52,93.3
1212846345F,17/05/2018 8:00,8,64,53,92.8
1212846345F,17/05/2018 9:00,9,64,50,92.8
1212846345F,17/05/2018 10:00,10,64,43,91.9
1212846345F,17/05/2018 11:00,11,64,56,93.8
1212846345F,17/05/2018 12:00,12,64,50,92.7
1212846345F,17/05/2018 13:00,13,64,45,92.4
1212846345F,17/05/2018 14:00,14,64,72,90.4
1212846345F,17/05/2018 15:00,15,64,72,90.9
1212846345F,17/05/2018 16:00,16,64,62,65.4
1212846345F,17/05/2018 17:00,17,64,51,68.2
1212846345F,17/05/2018 18:00,18,64,33,88.2
1212846345F,17/05/2018 19:00,19,64,15,97.3
1212846345F,17/05/2018 20:00,20,64,11,93.2
1212846345F,17/05/2018 21:00,21,64,5,92.4
1212846345F,17/05/2018 22:00,22,64,12,92.1
1212846345F,17/05/2018 23:00,23,64,7,92
1212846345F,18/05/2018 0:00,0,64,12,81.2
1212846345F,18/05/2018 1:00,1,64,9,89.1
1212846345F,18/05/2018 2:00,2,64,14,92.3
1212846345F,18/05/2018 3:00,3,64,5,93.6
1212846345F,18/05/2018 4:00,4,64,13,93.8
1212846345F,18/05/2018 5:00,5,64,39,95.2
1212846345F,18/05/2018 6:00,6,64,60,96.4
1212846345F,18/05/2018 7:00,7,64,43,94.8
1212846345F,18/05/2018 8:00,8,64,42,94.8
1212846345F,18/05/2018 9:00,9,64,57,94.3
1212846345F,18/05/2018 10:00,10,64,40,92.8
1212846345F,18/05/2018 11:00,11,64,55,91.9
1212846345F,18/05/2018 12:00,12,64,32,93.8
1212846345F,18/05/2018 13:00,13,64,61,92.2
1212846345F,18/05/2018 14:00,14,64,58,71.1
1212846345F,18/05/2018 15:00,15,64,69,62.4
1212846345F,18/05/2018 16:00,16,64,62,72.9
1212846345F,18/05/2018 17:00,17,64,31,64.5
1212846345F,18/05/2018 18:00,18,64,19,75.4
1212846345F,18/05/2018 19:00,19,64,11,90.1
1212846345F,18/05/2018 20:00,20,64,13,93.1
1212846345F,18/05/2018 21:00,21,64,9,95.1
1212846345F,18/05/2018 22:00,22,64,11,85.5
1212846345F,18/05/2018 23:00,23,64,9,94.9
1212846345F,19/05/2018 0:00,0,64,7,87.4
1212846345F,19/05/2018 1:00,1,64,4,96
1212846345F,19/05/2018 2:00,2,64,5,92.8
1212846345F,19/05/2018 3:00,3,64,5,89.2
1212846345F,19/05/2018 4:00,4,64,8,94.2
1212846345F,19/05/2018 5:00,5,64,9,100.6
1212846345F,19/05/2018 6:00,6,64,15,92.5
1212846345F,19/05/2018 7:00,7,64,13,95
1212846345F,19/05/2018 8:00,8,64,16,96.7
1212846345F,19/05/2018 9:00,9,64,20,92.9
1212846345F,19/05/2018 10:00,10,64,18,94.1
1212846345F,19/05/2018 11:00,11,64,30,92.8
1212846345F,19/05/2018 12:00,12,64,22,94
1212846345F,19/05/2018 13:00,13,64,19,96.6
1212846345F,19/05/2018 14:00,14,64,13,92.8
1212846345F,19/05/2018 15:00,15,64,18,90.2
1212846345F,19/05/2018 16:00,16,64,11,92.9
1212846345F,19/05/2018 17:00,17,64,16,92.9
1212846345F,19/05/2018 18:00,18,64,9,98.3
1212846345F,19/05/2018 19:00,19,64,9,99.2
1212846345F,19/05/2018 20:00,20,64,9,95.7
1212846345F,19/05/2018 21:00,21,64,2,101.5
1212846345F,19/05/2018 22:00,22,64,3,101
1212846345F,19/05/2018 23:00,23,64,2,96
1212846345F,20/05/2018 0:00,0,64,4,104.2
1212846345F,20/05/2018 1:00,1,64,3,90.3
1212846345F,20/05/2018 2:00,2,64,3,97.7
1212846345F,20/05/2018 3:00,3,64,2,99
1212846345F,20/05/2018 4:00,4,64,2,97.5
1212846345F,20/05/2018 5:00,5,64,2,96
1212846345F,20/05/2018 6:00,6,64,1,99
1212846345F,20/05/2018 7:00,7,64,1,103
1212846345F,20/05/2018 8:00,8,64,7,97.4
1212846345F,20/05/2018 9:00,9,64,14,94
1212846345F,20/05/2018 10:00,10,64,8,91.8
1212846345F,20/05/2018 11:00,11,64,6,97.3
1212846345F,20/05/2018 12:00,12,64,15,93.9
1212846345F,20/05/2018 13:00,13,64,9,94
1212846345F,20/05/2018 14:00,14,64,9,97.8
1212846345F,20/05/2018 15:00,15,64,10,96.4
1212846345F,20/05/2018 16:00,16,64,9,98.2
1212846345F,20/05/2018 17:00,17,64,9,98.8
1212846345F,20/05/2018 18:00,18,64,6,101.8
1212846345F,20/05/2018 19:00,19,64,4,96.5
