LINK-DIR,DATE-TIME,EPOCH-60MIN,LENGTH,COUNT,MEAN
130845099T,2019-10-15 08:00,8,36,6,15.2
130845099T,2019-10-15 09:00,9,36,3,9.0
130845099T,2019-10-15 10:00,10,36,2,20.5
130845099T,2019-10-15 12:00,12,36,5,13.8
130845099T,2019-10-15 13:00,13,36,5,15.8
130845099T,2019-10-15 14:00,14,36,10,26.6
130845099T,2019-10-15 15:00,15,36,5,21.6
130845099T,2019-10-15 16:00,16,36,5,33.4
130845099T,2019-10-15 18:00,18,36,3,35.0
130845099T,2019-10-15 20:00,20,36,3,34.7
130845099T,2019-10-15 21:00,21,36,4,18.2
130845099T,2019-10-16 04:00,4,36,2,24.0
130845099T,2019-10-16 05:00,5,36,3,32.7
130845099T,2019-10-16 06:00,6,36,4,24.0
130845099T,2019-10-16 07:00,7,36,5,28.2
130845099T,2019-10-16 08:00,8,36,3,27.3
130845099T,2019-10-16 09:00,9,36,4,18.5
130845099T,2019-10-16 10:00,10,36,3,17.7
130845099T,2019-10-16 11:00,11,36,2,49.5
130845099T,2019-10-16 12:00,12,36,3,12.0
130845099T,2019-10-16 13:00,13,36,9,20.0
130845099T,2019-10-16 16:00,16,36,2,15.5
130845099T,2019-10-16 18:00,18,36,1,9.0
130845099T,2019-10-16 21:00,21,36,6,17.0
130845099T,2019-10-16 22:00,22,36,3,18.0
130845099T,2019-10-17 05:00,5,36,4,31.2
130845099T,2019-10-17 06:00,6,36,3,8.7
130845099T,2019-10-17 07:00,7,36,4,20.5
130845099T,2019-10-17 08:00,8,36,1,4.0
130845099T,2019-10-17 09:00,9,36,6,20.3
130845099T,2019-10-17 10:00,10,36,4,18.0
130845099T,2019-10-17 11:00,11,36,6,21.5
130845099T,2019-10-17 12:00,12,36,15,20.1
130845099T,2019-10-17 13:00,13,36,5,15.8
130845099T,2019-10-17 14:00,14,36,9,25.8
130845099T,2019-10-17 15:00,15,36,3,24.7
130845099T,2019-10-17 16:00,16,36,2,17.0
130845099T,2019-10-17 17:00,17,36,3,36.7
130845099T,2019-10-17 18:00,18,36,4,15.8
130845099T,2019-10-17 19:00,19,36,2,12.5
130845099T,2019-10-17 20:00,20,36,2,11.0
130845099T,2019-10-18 04:00,4,36,1,39.0
130845099T,2019-10-18 05:00,5,36,2,17.0
130845099T,2019-10-18 06:00,6,36,5,18.4
130845099T,2019-10-18 07:00,7,36,5,13.6
130845099T,2019-10-18 08:00,8,36,6,16.2
130845099T,2019-10-18 09:00,9,36,2,33.5
130845099T,2019-10-18 10:00,10,36,10,17.0
130845099T,2019-10-18 11:00,11,36,4,22.8
130845099T,2019-10-18 12:00,12,36,11,15.3
130845099T,2019-10-18 13:00,13,36,5,18.6
130845099T,2019-10-18 14:00,14,36,4,23.5
130845099T,2019-10-18 15:00,15,36,5,35.2
130845099T,2019-10-18 16:00,16,36,5,23.8
130845099T,2019-10-18 17:00,17,36,4,19.8
130845099T,2019-10-18 18:00,18,36,3,11.0
130845099T,2019-10-18 19:00,19,36,2,18.5
130845099T,2019-10-18 21:00,21,36,4,15.5
130845099T,2019-10-21 03:00,3,36,2,13.5
130845099T,2019-10-21 04:00,4,36,3,30.7
130845099T,2019-10-21 05:00,5,36,1,35.0
130845099T,2019-10-21 06:00,6,36,1,22.0
130845099T,2019-10-21 07:00,7,36,5,25.8
130845099T,2019-10-21 08:00,8,36,11,12.9
130845099T,2019-10-21 09:00,9,36,6,15.7
130845099T,2019-10-21 10:00,10,36,7,23.6
130845099T,2019-10-21 11:00,11,36,2,17.5
130845099T,2019-10-21 12:00,12,36,8,20.1
130845099T,2019-10-21 13:00,13,36,3,11.3
130845099T,2019-10-21 14:00,14,36,2,29.5
130845099T,2019-10-21 15:00,15,36,6,18.0
130845099T,2019-10-21 16:00,16,36,3,31.7
130845099T,2019-10-21 17:00,17,36,4,29.8
130845099T,2019-10-21 18:00,18,36,3,21.3
130845099T,2019-10-21 19:00,19,36,3,19.7
130845099T,2019-10-21 21:00,21,36,1,28.0
130845099T,2019-10-22 04:00,4,36,1,22.0
130845099T,2019-10-22 05:00,5,36,2,22.0
130845099T,2019-10-22 06:00,6,36,7,21.0
130845099T,2019-10-22 07:00,7,36,8,20.5
130845099T,2019-10-22 08:00,8,36,4,26.8
130845099T,2019-10-22 09:00,9,36,1,22.0
130845099T,2019-10-22 10:00,10,36,4,31.8
130845099T,2019-10-22 11:00,11,36,10,18.3
130845099T,2019-10-22 12:00,12,36,4,21.0
130845099T,2019-10-22 13:00,13,36,8,27.6
130845099T,2019-10-22 14:00,14,36,2,4.5
130845099T,2019-10-22 15:00,15,36,4,28.2
130845099T,2019-10-22 16:00,16,36,9,18.7
130845099T,2019-10-22 18:00,18,36,4,17.8
130845099T,2019-10-22 21:00,21,36,3,21.3
130845099T,2019-10-23 04:00,4,36,4,20.8
130845099T,2019-10-23 06:00,6,36,2,20.5
130845099T,2019-10-23 07:00,7,36,1,19.0
130845099T,2019-10-23 08:00,8,36,10,16.1
130845099T,2019-10-23 09:00,9,36,6,16.8
130845099T,2019-10-23 10:00,10,36,1,22.0
130845099T,2019-10-23 11:00,11,36,2,12.0
130845099T,2019-10-23 12:00,12,36,7,9.4
130845099T,2019-10-23 13:00,13,36,2,33.5
130845099T,2019-10-23 14:00,14,36,8,22.5
130845099T,2019-10-23 15:00,15,36,1,8.0
130845099T,2019-10-23 16:00,16,36,3,11.3
130845099T,2019-10-23 18:00,18,36,2,17.5
130845099T,2019-10-23 22:00,22,36,4,4.2
130845099T,2019-10-24 05:00,5,36,2,32.0
130845099T,2019-10-24 06:00,6,36,5,26.4
130845099T,2019-10-24 07:00,7,36,4,26.2
130845099T,2019-10-24 08:00,8,36,3,22.3
130845099T,2019-10-24 09:00,9,36,6,22.7
130845099T,2019-10-24 11:00,11,36,4,20.8
130845099T,2019-10-24 12:00,12,36,2,28.5
130845099T,2019-10-24 13:00,13,36,7,12.7
130845099T,2019-10-24 14:00,14,36,2,21.5
130845099T,2019-10-24 15:00,15,36,4,30.8
130845099T,2019-10-24 16:00,16,36,3,19.3
130845099T,2019-10-24 17:00,17,36,3,15.3
130845099T,2019-10-24 18:00,18,36,2,14.0
130845099T,2019-10-24 19:00,19,36,4,31.0
130845099T,2019-10-24 20:00,20,36,2,15.0
130845099T,2019-10-24 21:00,21,36,1,13.0
130845099T,2019-10-25 04:00,4,36,1,32.0
130845099T,2019-10-25 06:00,6,36,2,21.0
130845099T,2019-10-25 07:00,7,36,3,18.7
130845099T,2019-10-25 08:00,8,36,1,14.0
130845099T,2019-10-25 09:00,9,36,1,31.0
130845099T,2019-10-25 10:00,10,36,3,15.0
130845099T,2019-10-25 11:00,11,36,3,19.3
130845099T,2019-10-25 12:00,12,36,7,20.4
130845099T,2019-10-25 13:00,13,36,2,11.5
130845099T,2019-10-25 14:00,14,36,6,24.7
130845099T,2019-10-25 15:00,15,36,4,24.2
130845099T,2019-10-25 16:00,16,36,3,25.0
130845099T,2019-10-25 17:00,17,36,1,18.0
130845099T,2019-10-25 18:00,18,36,3,25.3
130845099T,2019-10-25 19:00,19,36,1,27.0
130845099T,2019-10-25 20:00,20,36,1,36.0
130845099T,2019-10-25 21:00,21,36,1,30.0
784327237T,2018-10-25 05:00,5,33,3,44.3
784327237T,2018-10-25 06:00,6,33,4,43.2
784327237T,2018-10-25 07:00,7,33,5,39.2
784327237T,2018-10-25 08:00,8,33,5,25.2
784327237T,2018-10-25 09:00,9,33,8,34.2
784327237T,2018-10-25 10:00,10,33,3,27.7
784327237T,2018-10-25 11:00,11,33,7,34.3
784327237T,2018-10-25 12:00,12,33,3,18.3
784327237T,2018-10-25 13:00,13,33,4,30.8
784327237T,2018-10-25 14:00,14,33,6,25.3
784327237T,2018-10-25 15:00,15,33,3,2.7
784327237T,2018-10-25 16:00,16,33,4,12.2
784327237T,2018-10-25 17:00,17,33,2,5.5
784327237T,2018-10-25 18:00,18,33,1,38.0
784327237T,2018-10-25 21:00,21,33,1,13.0
784327237T,2018-10-26 04:00,4,33,2,51.5
784327237T,2018-10-26 05:00,5,33,3,46.3
784327237T,2018-10-26 06:00,6,33,4,38.8
784327237T,2018-10-26 07:00,7,33,5,40.0
784327237T,2018-10-26 08:00,8,33,3,29.0
784327237T,2018-10-26 09:00,9,33,4,33.8
784327237T,2018-10-26 10:00,10,33,7,28.0
784327237T,2018-10-26 11:00,11,33,3,34.3
784327237T,2018-10-26 12:00,12,33,3,29.0
784327237T,2018-10-26 13:00,13,33,5,29.2
784327237T,2018-10-26 14:00,14,33,4,10.0
784327237T,2018-10-26 15:00,15,33,4,14.8
784327237T,2018-10-26 17:00,17,33,1,14.0
784327237T,2018-10-26 18:00,18,33,4,17.0
784327237T,2018-10-26 19:00,19,33,1,43.0
784327237T,2018-10-29 03:00,3,33,1,38.0
784327237T,2018-10-29 05:00,5,33,4,49.2
784327237T,2018-10-29 06:00,6,33,3,37.3
784327237T,2018-10-29 07:00,7,33,10,40.4
784327237T,2018-10-29 08:00,8,33,3,31.0
784327237T,2018-10-29 09:00,9,33,6,33.7
784327237T,2018-10-29 10:00,10,33,3,23.3
784327237T,2018-10-29 11:00,11,33,4,20.0
784327237T,2018-10-29 12:00,12,33,3,28.0
784327237T,2018-10-29 13:00,13,33,5,22.0
784327237T,2018-10-29 14:00,14,33,3,17.7
784327237T,2018-10-29 15:00,15,33,5,39.4
784327237T,2018-10-29 16:00,16,33,2,23.0
784327237T,2018-10-29 17:00,17,33,2,20.5
784327237T,2018-10-29 19:00,19,33,1,35.0
784327237T,2018-10-29 20:00,20,33,1,66.0
784327237T,2018-10-30 04:00,4,33,1,50.0
784327237T,2018-10-30 05:00,5,33,2,43.0
784327237T,2018-10-30 06:00,6,33,8,26.4
784327237T,2018-10-30 07:00,7,33,10,32.6
784327237T,2018-10-30 08:00,8,33,1,15.0
784327237T,2018-10-30 09:00,9,33,1,33.0
784327237T,2018-10-30 10:00,10,33,4,33.2
784327237T,2018-10-30 11:00,11,33,10,35.7
784327237T,2018-10-30 12:00,12,33,7,23.4
784327237T,2018-10-30 13:00,13,33,7,28.4
784327237T,2018-10-30 14:00,14,33,6,30.0
784327237T,2018-10-30 15:00,15,33,3,12.0
784327237T,2018-10-30 16:00,16,33,6,14.7
784327237T,2018-10-30 17:00,17,33,2,26.0
784327237T,2018-10-30 18:00,18,33,2,18.5
784327237T,2018-10-31 04:00,4,33,1,46.0
784327237T,2018-10-31 05:00,5,33,7,29.9
784327237T,2018-10-31 06:00,6,33,6,37.5
784327237T,2018-10-31 07:00,7,33,6,36.2
784327237T,2018-10-31 08:00,8,33,5,31.8
784327237T,2018-10-31 09:00,9,33,3,46.0
784327237T,2018-10-31 10:00,10,33,1,40.0
784327237T,2018-10-31 11:00,11,33,10,29.0
784327237T,2018-10-31 12:00,12,33,3,37.3
784327237T,2018-10-31 13:00,13,33,5,26.8
784327237T,2018-10-31 14:00,14,33,3,24.7
784327237T,2018-10-31 15:00,15,33,6,19.5
784327237T,2018-10-31 16:00,16,33,6,18.7
784327237T,2018-10-31 17:00,17,33,1,10.0
784327237T,2018-10-31 18:00,18,33,1,42.0
784327237T,2018-10-31 19:00,19,33,4,36.0
784327237T,2018-10-31 20:00,20,33,2,53.0
784327237T,2018-11-01 10:00,10,33,2,28.0
784327237T,2018-11-01 11:00,11,33,6,29.0
784327237T,2018-11-01 12:00,12,33,6,38.0
784327237T,2018-11-01 13:00,13,33,6,34.3
784327237T,2018-11-01 14:00,14,33,5,24.2
784327237T,2018-11-01 15:00,15,33,3,17.3
784327237T,2018-11-01 16:00,16,33,6,19.2
784327237T,2018-11-01 18:00,18,33,1,29.0
784327237T,2018-11-02 05:00,5,33,5,53.0
784327237T,2018-11-02 06:00,6,33,3,26.3
784327237T,2018-11-02 07:00,7,33,3,49.3
784327237T,2018-11-02 08:00,8,33,3,45.7
784327237T,2018-11-02 09:00,9,33,7,29.4
784327237T,2018-11-02 10:00,10,33,4,18.8
784327237T,2018-11-02 11:00,11,33,3,25.3
784327237T,2018-11-02 12:00,12,33,5,28.6
784327237T,2018-11-02 13:00,13,33,3,23.0
784327237T,2018-11-02 14:00,14,33,6,10.3
784327237T,2018-11-02 15:00,15,33,7,22.1
784327237T,2018-11-02 16:00,16,33,1,33.0
784327237T,2018-11-02 18:00,18,33,1,46.0
784327237T,2018-11-02 19:00,19,33,4,27.8
784327237T,2018-11-05 04:00,4,33,1,24.0
784327237T,2018-11-05 05:00,5,33,1,40.0
784327237T,2018-11-05 06:00,6,33,2,43.0
784327237T,2018-11-05 07:00,7,33,8,35.8
784327237T,2018-11-05 08:00,8,33,1,32.0
784327237T,2018-11-05 09:00,9,33,3,29.7
784327237T,2018-11-05 10:00,10,33,5,11.8
784327237T,2018-11-05 11:00,11,33,2,8.5
784327237T,2018-11-05 12:00,12,33,10,14.2
784327237T,2018-11-05 13:00,13,33,11,22.5
784327237T,2018-11-05 14:00,14,33,9,10.9
784327237T,2018-11-05 15:00,15,33,6,15.8
784327237T,2018-11-05 16:00,16,33,9,2.2
784327237T,2018-11-05 17:00,17,33,2,22.0
784327237T,2018-11-05 19:00,19,33,2,34.5
784327237T,2018-11-06 04:00,4,33,1,42.0
784327237T,2018-11-06 05:00,5,33,2,40.5
784327237T,2018-11-06 06:00,6,33,5,38.4
784327237T,2018-11-06 07:00,7,33,6,42.3
784327237T,2018-11-06 08:00,8,33,2,16.5
784327237T,2018-11-06 09:00,9,33,5,29.6
784327237T,2018-11-06 10:00,10,33,7,38.3
784327237T,2018-11-06 11:00,11,33,1,51.0
784327237T,2018-11-06 12:00,12,33,2,34.0
784327237T,2018-11-06 13:00,13,33,3,38.3
784327237T,2018-11-06 14:00,14,33,5,32.8
784327237T,2018-11-06 15:00,15,33,3,17.7
784327237T,2018-11-06 16:00,16,33,2,33.0
784327237T,2018-11-06 18:00,18,33,1,40.0
784327237T,2018-11-06 19:00,19,33,1,11.0
784327237T,2018-11-07 04:00,4,33,2,61.0
784327237T,2018-11-07 05:00,5,33,3,45.3
784327237T,2018-11-07 06:00,6,33,9,40.4
784327237T,2018-11-07 07:00,7,33,7,35.0
784327237T,2018-11-07 08:00,8,33,5,27.2
784327237T,2018-11-07 09:00,9,33,6,30.5
784327237T,2018-11-07 10:00,10,33,4,33.0
784327237T,2018-11-07 11:00,11,33,6,28.7
784327237T,2018-11-07 12:00,12,33,2,24.0
784327237T,2018-11-07 13:00,13,33,2,19.5
784327237T,2018-11-07 14:00,14,33,7,27.4
784327237T,2018-11-07 15:00,15,33,5,13.8
784327237T,2018-11-07 16:00,16,33,4,9.8
784327237T,2018-11-07 17:00,17,33,1,10.0
784327237T,2018-11-07 18:00,18,33,1,14.0
784327237T,2018-11-07 19:00,19,33,1,43.0
784327237T,2018-11-08 05:00,5,33,3,42.3
784327237T,2018-11-08 06:00,6,33,3,26.7
784327237T,2018-11-08 07:00,7,33,7,40.1
784327237T,2018-11-08 08:00,8,33,2,34.5
784327237T,2018-11-08 09:00,9,33,6,34.7
784327237T,2018-11-08 10:00,10,33,2,21.5
784327237T,2018-11-08 11:00,11,33,4,32.0
784327237T,2018-11-08 12:00,12,33,5,28.0
784327237T,2018-11-08 13:00,13,33,6,18.7
784327237T,2018-11-08 14:00,14,33,8,18.5
784327237T,2018-11-08 15:00,15,33,7,13.4
784327237T,2018-11-08 16:00,16,33,4,15.8
784327237T,2018-11-08 17:00,17,33,3,15.0
784327237T,2018-11-08 18:00,18,33,4,29.0
784327237T,2018-11-09 04:00,4,33,1,35.0
784327237T,2018-11-09 05:00,5,33,1,40.0
784327237T,2018-11-09 06:00,6,33,8,33.2
784327237T,2018-11-09 07:00,7,33,6,30.2
784327237T,2018-11-09 08:00,8,33,3,23.7
784327237T,2018-11-09 09:00,9,33,7,29.0
784327237T,2018-11-09 10:00,10,33,5,23.6
784327237T,2018-11-09 11:00,11,33,2,34.5
784327237T,2018-11-09 12:00,12,33,2,30.0
784327237T,2018-11-09 13:00,13,33,9,25.1
784327237T,2018-11-09 14:00,14,33,10,34.1
784327237T,2018-11-09 15:00,15,33,3,11.3
784327237T,2018-11-09 16:00,16,33,3,7.7
784327237T,2018-11-09 17:00,17,33,3,21.3
784327237T,2018-11-09 18:00,18,33,1,40.0
784327237T,2018-11-09 19:00,19,33,1,46.0
784327237T,2018-11-09 20:00,20,33,2,33.5
784327237T,2018-11-09 21:00,21,33,1,53.0
784327237T,2018-11-12 04:00,4,33,2,35.0
784327237T,2018-11-12 05:00,5,33,3,46.0
784327237T,2018-11-12 06:00,6,33,5,32.2
784327237T,2018-11-12 07:00,7,33,3,46.7
784327237T,2018-11-12 08:00,8,33,3,35.7
784327237T,2018-11-12 10:00,10,33,8,30.9
784327237T,2018-11-12 11:00,11,33,2,35.5
784327237T,2018-11-12 12:00,12,33,2,26.0
784327237T,2018-11-12 13:00,13,33,7,27.4
784327237T,2018-11-12 14:00,14,33,3,16.3
784327237T,2018-11-12 15:00,15,33,5,27.6
784327237T,2018-11-12 16:00,16,33,4,22.8
784327237T,2018-11-12 17:00,17,33,1,15.0
784327237T,2018-11-12 18:00,18,33,2,30.5
784327237T,2018-11-12 19:00,19,33,3,32.3
784327237T,2018-11-12 22:00,22,33,1,53.0
784327237T,2018-11-12 23:00,23,33,1,30.0
784327237T,2018-11-13 04:00,4,33,1,42.0
784327237T,2018-11-13 05:00,5,33,1,50.0
784327237T,2018-11-13 06:00,6,33,10,35.8
784327237T,2018-11-13 07:00,7,33,8,42.2
784327237T,2018-11-13 08:00,8,33,2,40.5
784327237T,2018-11-13 09:00,9,33,7,30.7
784327237T,2018-11-13 10:00,10,33,4,27.2
784327237T,2018-11-13 11:00,11,33,6,16.8
784327237T,2018-11-13 12:00,12,33,4,33.8
784327237T,2018-11-13 13:00,13,33,3,28.3
784327237T,2018-11-13 14:00,14,33,9,18.7
784327237T,2018-11-13 15:00,15,33,6,30.0
784327237T,2018-11-13 16:00,16,33,2,25.5
784327237T,2018-11-13 17:00,17,33,1,14.0
784327237T,2018-11-13 19:00,19,33,1,44.0
784327237T,2018-11-13 22:00,22,33,1,53.0
784327237T,2018-11-14 04:00,4,33,1,45.0
784327237T,2018-11-14 06:00,6,33,5,27.6
784327237T,2018-11-14 07:00,7,33,9,36.0
784327237T,2018-11-14 09:00,9,33,4,21.0
784327237T,2018-11-14 10:00,10,33,5,25.4
784327237T,2018-11-14 11:00,11,33,6,21.5
784327237T,2018-11-14 12:00,12,33,3,32.3
784327237T,2018-11-14 13:00,13,33,8,24.0
784327237T,2018-11-14 15:00,15,33,4,19.8
784327237T,2018-11-14 16:00,16,33,6,8.5
784327237T,2018-11-14 17:00,17,33,2,11.0
784327237T,2018-11-14 18:00,18,33,2,12.0
784327237T,2018-11-15 04:00,4,33,1,43.0
784327237T,2018-11-15 05:00,5,33,4,24.0
784327237T,2018-11-15 06:00,6,33,6,29.2
784327237T,2018-11-15 07:00,7,33,2,31.0
784327237T,2018-11-15 08:00,8,33,1,10.0
784327237T,2018-11-15 09:00,9,33,1,39.0
784327237T,2018-11-15 10:00,10,33,2,28.5
784327237T,2018-11-15 11:00,11,33,4,16.8
784327237T,2018-11-15 12:00,12,33,2,6.5
784327237T,2018-11-15 13:00,13,33,2,8.0
784327237T,2018-11-15 14:00,14,33,3,22.0
784327237T,2018-11-15 15:00,15,33,4,9.5
784327237T,2018-11-15 16:00,16,33,1,3.0
784327237T,2018-11-15 17:00,17,33,2,26.5
784327237T,2018-11-15 19:00,19,33,1,32.0
784327237T,2018-11-16 04:00,4,33,1,33.0
784327237T,2018-11-16 05:00,5,33,2,31.0
784327237T,2018-11-16 06:00,6,33,6,35.2
784327237T,2018-11-16 07:00,7,33,8,38.4
784327237T,2018-11-16 08:00,8,33,6,26.5
784327237T,2018-11-16 09:00,9,33,10,32.2
784327237T,2018-11-16 10:00,10,33,2,15.0
784327237T,2018-11-16 11:00,11,33,9,26.8
784327237T,2018-11-16 12:00,12,33,7,40.7
784327237T,2018-11-16 13:00,13,33,7,19.3
784327237T,2018-11-16 14:00,14,33,7,22.9
784327237T,2018-11-16 15:00,15,33,3,9.3
784327237T,2018-11-16 16:00,16,33,2,4.5
784327237T,2018-11-16 18:00,18,33,1,49.0
784327237T,2018-11-16 19:00,19,33,1,33.0
784327237T,2018-11-16 20:00,20,33,1,33.0
784327237T,2018-11-19 04:00,4,33,1,49.0
784327237T,2018-11-19 05:00,5,33,4,42.8
784327237T,2018-11-19 06:00,6,33,5,38.4
784327237T,2018-11-19 07:00,7,33,6,32.8
784327237T,2018-11-19 08:00,8,33,4,22.8
784327237T,2018-11-19 09:00,9,33,4,34.5
784327237T,2018-11-19 10:00,10,33,6,26.0
784327237T,2018-11-19 11:00,11,33,8,20.9
784327237T,2018-11-19 12:00,12,33,1,19.0
784327237T,2018-11-19 13:00,13,33,4,25.0
784327237T,2018-11-19 14:00,14,33,8,18.9
784327237T,2018-11-19 15:00,15,33,2,13.0
784327237T,2018-11-19 16:00,16,33,2,20.0
784327237T,2018-11-19 17:00,17,33,1,31.0
784327237T,2018-11-19 19:00,19,33,1,44.0
784327237T,2018-11-19 20:00,20,33,1,22.0
784327237T,2018-11-19 22:00,22,33,1,28.0
784327237T,2018-11-20 04:00,4,33,1,44.0
784327237T,2018-11-20 05:00,5,33,3,35.7
784327237T,2018-11-20 06:00,6,33,4,21.2
784327237T,2018-11-20 07:00,7,33,7,41.1
784327237T,2018-11-20 08:00,8,33,6,31.8
784327237T,2018-11-20 09:00,9,33,1,38.0
784327237T,2018-11-20 10:00,10,33,2,32.5
784327237T,2018-11-20 11:00,11,33,7,12.9
784327237T,2018-11-20 12:00,12,33,5,33.6
784327237T,2018-11-20 13:00,13,33,4,14.8
784327237T,2018-11-20 14:00,14,33,2,36.5
784327237T,2018-11-20 15:00,15,33,6,30.7
784327237T,2018-11-20 16:00,16,33,2,31.0
784327237T,2018-11-20 17:00,17,33,1,25.0
784327237T,2018-11-20 18:00,18,33,3,38.3
784327237T,2018-11-20 19:00,19,33,2,43.5
784327237T,2018-11-21 04:00,4,33,3,42.0
784327237T,2018-11-21 05:00,5,33,5,48.6
784327237T,2018-11-21 06:00,6,33,3,28.7
784327237T,2018-11-21 07:00,7,33,5,29.0
784327237T,2018-11-21 08:00,8,33,4,16.8
784327237T,2018-11-21 09:00,9,33,8,36.4
784327237T,2018-11-21 10:00,10,33,5,40.4
784327237T,2018-11-21 11:00,11,33,3,17.7
784327237T,2018-11-21 12:00,12,33,6,29.8
784327237T,2018-11-21 13:00,13,33,5,17.6
784327237T,2018-11-21 14:00,14,33,5,19.8
784327237T,2018-11-21 15:00,15,33,6,24.7
784327237T,2018-11-21 16:00,16,33,4,10.5
784327237T,2018-11-21 17:00,17,33,3,11.7
784327237T,2018-11-21 18:00,18,33,7,34.3
784327237T,2018-11-21 19:00,19,33,4,48.5
784327237T,2018-11-21 22:00,22,33,3,40.3
784327237T,2018-11-22 04:00,4,33,1,40.0
784327237T,2018-11-22 05:00,5,33,3,37.3
784327237T,2018-11-22 06:00,6,33,6,32.7
784327237T,2018-11-22 07:00,7,33,7,34.4
784327237T,2018-11-22 08:00,8,33,2,32.0
784327237T,2018-11-22 09:00,9,33,3,35.3
784327237T,2018-11-22 10:00,10,33,5,36.8
784327237T,2018-11-22 11:00,11,33,6,37.2
784327237T,2018-11-22 12:00,12,33,3,32.0
784327237T,2018-11-22 13:00,13,33,5,16.2
784327237T,2018-11-22 14:00,14,33,3,15.0
784327237T,2018-11-22 15:00,15,33,3,9.3
784327237T,2018-11-22 16:00,16,33,3,9.0
784327237T,2018-11-22 17:00,17,33,1,26.0
784327237T,2018-11-22 18:00,18,33,2,26.5
784327237T,2018-11-22 20:00,20,33,1,35.0
784327237T,2018-11-23 04:00,4,33,1,44.0
784327237T,2018-11-23 05:00,5,33,4,40.2
784327237T,2018-11-23 06:00,6,33,4,39.0
784327237T,2018-11-23 07:00,7,33,5,33.4
784327237T,2018-11-23 08:00,8,33,8,30.8
784327237T,2018-11-23 09:00,9,33,2,38.0
784327237T,2018-11-23 10:00,10,33,6,30.0
784327237T,2018-11-23 11:00,11,33,4,15.0
784327237T,2018-11-23 12:00,12,33,5,27.2
784327237T,2018-11-23 13:00,13,33,6,19.3
784327237T,2018-11-23 14:00,14,33,6,15.0
784327237T,2018-11-23 15:00,15,33,4,17.8
784327237T,2018-11-23 16:00,16,33,5,7.2
784327237T,2018-11-23 17:00,17,33,7,8.0
784327237T,2018-11-23 18:00,18,33,1,11.0
784327237T,2018-11-23 23:00,23,33,1,28.0
784327237T,2018-11-26 04:00,4,33,1,44.0
784327237T,2018-11-26 05:00,5,33,5,46.2
784327237T,2018-11-26 06:00,6,33,7,39.4
784327237T,2018-11-26 07:00,7,33,3,51.0
784327237T,2018-11-26 08:00,8,33,4,23.0
784327237T,2018-11-26 09:00,9,33,7,27.4
784327237T,2018-11-26 10:00,10,33,1,10.0
784327237T,2018-11-26 11:00,11,33,5,26.6
784327237T,2018-11-26 12:00,12,33,4,14.2
784327237T,2018-11-26 13:00,13,33,4,38.0
784327237T,2018-11-26 14:00,14,33,3,27.7
784327237T,2018-11-26 15:00,15,33,8,29.4
784327237T,2018-11-26 17:00,17,33,2,23.5
784327237T,2018-11-26 18:00,18,33,2,23.0
784327237T,2018-11-26 19:00,19,33,2,17.5
784327237T,2018-11-26 22:00,22,33,1,43.0
784327237T,2018-11-27 04:00,4,33,1,42.0
784327237T,2018-11-27 05:00,5,33,4,36.5
784327237T,2018-11-27 06:00,6,33,6,28.3
784327237T,2018-11-27 07:00,7,33,6,34.7
784327237T,2018-11-27 08:00,8,33,1,17.0
784327237T,2018-11-27 09:00,9,33,6,28.2
784327237T,2018-11-27 10:00,10,33,2,3.0
784327237T,2018-11-27 11:00,11,33,7,24.9
784327237T,2018-11-27 12:00,12,33,5,22.2
784327237T,2018-11-27 13:00,13,33,5,21.6
784327237T,2018-11-27 14:00,14,33,2,19.5
784327237T,2018-11-27 15:00,15,33,3,14.7
784327237T,2018-11-27 16:00,16,33,3,11.7
784327237T,2018-11-27 19:00,19,33,2,33.0
784327237T,2018-11-28 04:00,4,33,1,39.0
784327237T,2018-11-28 05:00,5,33,4,49.5
784327237T,2018-11-28 06:00,6,33,5,27.6
784327237T,2018-11-28 07:00,7,33,3,41.0
784327237T,2018-11-28 08:00,8,33,3,46.7
784327237T,2018-11-28 09:00,9,33,2,24.0
784327237T,2018-11-28 10:00,10,33,3,27.7
784327237T,2018-11-28 12:00,12,33,6,26.0
784327237T,2018-11-28 14:00,14,33,7,28.1
784327237T,2018-11-28 15:00,15,33,1,40.0
784327237T,2018-11-28 16:00,16,33,1,32.0
784327237T,2018-11-28 18:00,18,33,4,31.2
784327237T,2018-11-28 19:00,19,33,1,18.0
784327237T,2018-11-28 21:00,21,33,1,35.0
784327237T,2018-11-28 22:00,22,33,1,46.0
784327237T,2018-11-29 04:00,4,33,1,44.0
784327237T,2018-11-29 05:00,5,33,3,46.0
784327237T,2018-11-29 06:00,6,33,5,33.2
784327237T,2018-11-29 07:00,7,33,3,41.3
784327237T,2018-11-29 08:00,8,33,9,16.6
784327237T,2018-11-29 09:00,9,33,1,3.0
784327237T,2018-11-29 10:00,10,33,7,34.1
784327237T,2018-11-29 11:00,11,33,7,16.1
784327237T,2018-11-29 12:00,12,33,4,20.5
784327237T,2018-11-29 13:00,13,33,3,16.3
784327237T,2018-11-29 14:00,14,33,4,15.0
784327237T,2018-11-29 15:00,15,33,2,11.0
784327237T,2018-11-29 17:00,17,33,7,17.4
784327237T,2018-11-29 18:00,18,33,4,30.2
784327237T,2018-11-29 19:00,19,33,1,9.0
784327237T,2018-11-30 05:00,5,33,4,28.5
784327237T,2018-11-30 06:00,6,33,3,27.7
